X,Y,OBJECTID,PROPERTY_UNIT_ID,STREET,UPDATE_DATE,X_COORD,Y_COORD,UNIT_TYPE,STATUS,ROADSEGMENTID,CIVIC_NO,UNIT,LATITUDE,LONGITUDE,PARCELID,WARD,POLL,ROLL_REFERENCE,GlobalID
-80.48264287,43.44996163,1010521,40271185,WEBER ST E,2023/11/25 08:42:53+00,541860.2526,4810913.274,UNIT,ACTIVE,6879,94,6,,,50038411,10,20,301203000419400,fec244af-4525-4b5e-b67c-a36f50ec0621
-80.48264287,43.44996163,1010522,40271186,WEBER ST E,2023/11/25 08:42:53+00,541860.2526,4810913.274,UNIT,ACTIVE,6879,94,7,,,50038411,10,20,301203000419400,c8222f70-c38d-45e5-8363-0131ed9927b1
-80.48264287,43.44996163,1010523,40271187,WEBER ST E,2023/11/25 08:42:53+00,541860.2526,4810913.274,UNIT,ACTIVE,6879,94,8,,,50038411,10,20,301203000419400,d14c3160-a10f-4df4-a2e1-ce6ac8ba113b
-80.46678766,43.44334288,1010837,40271193,WEBER ST E,2023/11/25 08:42:53+00,543147.8216,4810186.302,UNIT,ACTIVE,11704,553,1,,,50025560,10,35,301203000411500,d18fac27-1b5c-453c-ba41-37aa641769a8
-80.46678766,43.44334288,1010838,40271194,WEBER ST E,2023/11/25 08:42:53+00,543147.8216,4810186.302,UNIT,ACTIVE,11704,553,2,,,50025560,10,35,301203000411500,b0882738-597e-4c5f-9ffe-82d8fc86ca07
-80.46678766,43.44334288,1010839,40271195,WEBER ST E,2023/11/25 08:42:53+00,543147.8216,4810186.302,UNIT,ACTIVE,11704,553,3,,,50025560,10,35,301203000411500,88574723-80d1-4771-8ed4-dd002b6e6059
-80.4882972,43.45308922,1010842,40271199,ROY ST,2023/11/25 08:42:53+00,541400.62,4811257.79,UNIT,ACTIVE,6805,35,1,,,50000282,10,20,301202000506600,deed80ee-82a8-430a-a997-480badc3e665
-80.4882972,43.45308922,1010843,40271200,ROY ST,2023/11/25 08:42:53+00,541400.62,4811257.79,UNIT,ACTIVE,6805,35,2,,,50000282,10,20,301202000506600,c0be4825-3cab-40eb-aac8-bb10948d6e02
-80.48622849,43.44970663,1011156,40271204,FREDERICK ST,2023/11/25 08:42:53+00,541570.3104,4810883.159,UNIT,ACTIVE,6802,25,200,,,50023570,10,20,301203000100400,ccc22a85-5817-47bd-85eb-cff52c1cec80
-80.47984235,43.4549549,1012436,40271243,FREDERICK ST,2023/11/25 08:42:54+00,542083.3839,4811469.224,UNIT,ACTIVE,11128,250,102,,,50000580,10,,301202000203600,29e50618-a2b0-4048-8f9c-61354621eb1f
-80.48123674,43.46692376,1012446,40271253,BIRCH AVE,2023/11/25 08:42:54+00,541962.2924,4812797.753,UNIT,ACTIVE,10491,19,1,,,50001606,10,,301201001101590,061e1f93-c805-4967-8cb8-59269a356684
-80.48123674,43.46692376,1012447,40271254,BIRCH AVE,2023/11/25 08:42:54+00,541962.2924,4812797.753,UNIT,ACTIVE,10491,19,2,,,50001606,10,,301201001101590,11b98540-1a4a-4572-996e-700beb2b9095
-80.48126848,43.46697689,1012448,40271255,BIRCH AVE,2023/11/25 08:42:54+00,541959.688,4812803.636,UNIT,ACTIVE,10491,21,1,,,55097591,10,,301201001101602,63422fb8-9e82-44b6-af0c-439af5a6de7f
-80.48126848,43.46697689,1012449,40271256,BIRCH AVE,2023/11/25 08:42:54+00,541959.688,4812803.636,UNIT,ACTIVE,10491,21,2,,,55097591,10,,301201001101602,e879d9da-ac00-44cb-9448-714204534bd1
-80.48519897,43.46910163,1013400,40271286,LANCASTER ST W,2023/11/25 08:42:54+00,541640.2976,4813037.632,UNIT,ACTIVE,10389,315,3,,,50004472,10,,301201001309200,faefe91b-e12a-41f9-9c55-98895b3b1bde
-80.49994842,43.46193925,1014996,40271456,WEBER ST W,2023/11/25 08:42:53+00,540452.054,4812234.927,UNIT,ACTIVE,1569,348,A4,,,50061726,10,,301201000629100,3cd6f428-f485-4e17-bcb5-1c2b0e32381f
-80.49994842,43.46193925,1014997,40271457,WEBER ST W,2023/11/25 08:42:53+00,540452.054,4812234.927,UNIT,ACTIVE,1569,348,A5,,,50061726,10,,301201000629100,0f6a92c6-cd2a-4c91-a7ad-2b8bc5a45c60
-80.4866226,43.46006891,1015316,40271471,WELLINGTON ST N,2023/11/25 08:42:54+00,541531.33,4812033.77,UNIT,ACTIVE,11111,340,1,,,50001506,10,,301201000308000,e142189c-76e5-42ce-a2a2-181eb7005d48
-80.4866226,43.46006891,1015317,40271472,WELLINGTON ST N,2023/11/25 08:42:54+00,541531.33,4812033.77,UNIT,ACTIVE,11111,340,2,,,50001506,10,,301201000308000,7b46596d-b3fc-49d7-9a99-9b986268c199
-80.4866226,43.46006891,1015318,40271473,WELLINGTON ST N,2023/11/25 08:42:54+00,541531.33,4812033.77,UNIT,ACTIVE,11111,340,3,,,50001506,10,,301201000308000,7bad3680-fcc8-457c-9a91-e86910b33381
-80.49676601,43.45668704,1015319,40271464,WELLINGTON ST N,2023/11/25 08:42:53+00,540713.02,4811653.18,UNIT,ACTIVE,8830,132,B,,,50064297,10,,301201000303600,a66969f3-693a-4ae1-b504-3c6acb132ec9
-80.46854156,43.45279015,1015320,40271474,DUMFRIES AVE,2023/11/25 08:42:53+00,542999.203,4811234.584,UNIT,ACTIVE,9881,363,LOWER,,,50020734,10,,301203001406800,b7cf5f42-5c4a-4273-b482-ac022a97e467
-80.48517748,43.46463692,1016278,40271670,LANCASTER ST W,2023/11/25 08:42:54+00,541645.101,4812541.803,UNIT,ACTIVE,12646,169,2B,,,50061239,10,,301201001306100,37f9f129-0f6e-42df-b611-e205d802c116
-80.50337641,43.46004593,1016916,40271678,WATERLOO ST,2023/11/25 08:42:53+00,540176,4812023,UNIT,ACTIVE,8814,189,1,,,50002093,10,,301201000504700,3f0d2846-9470-403a-acfe-d8f1893a189a
-80.50337641,43.46004593,1016917,40271679,WATERLOO ST,2023/11/25 08:42:53+00,540176,4812023,UNIT,ACTIVE,8814,189,2,,,50002093,10,,301201000504700,29d24ad9-e573-4bbb-811d-e07b5debde80
-80.50337641,43.46004593,1016918,40271680,WATERLOO ST,2023/11/25 08:42:53+00,540176,4812023,UNIT,ACTIVE,8814,189,3,,,50002093,10,,301201000504700,bccd7c8c-6e5d-4dd1-8857-bdc5b27ad971
-80.48561108,43.46461036,1017236,40271686,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B,,,50061239,10,,301201001306100,5b094825-b66c-4668-84c3-86805ca7ad57
-80.4862489,43.45814067,1017238,40271682,ST LEGER ST,2023/11/25 08:42:54+00,541562.8819,4811819.811,UNIT,ACTIVE,6955,51,UTL,,,55080274,10,,,c33de1be-57b5-44c6-8e40-6f32c22de818
-80.49841915,43.45408786,1017239,40271681,WATERLOO ST,2023/11/25 08:42:54+00,540581.0155,4811363.715,UNIT,ACTIVE,1737,11,UTL,,,55080254,10,,,63a66397-5d61-47ca-83cb-3464f8a43ca2
-80.48819204,43.46084655,1018244,40271728,LOUISA ST,2023/11/30 18:06:12+00,541403.835,4812119.351,UNKNOWN,ACTIVE,7014,,,,,50001208,10,,301201000811448,13e348d7-eafd-4847-b42b-7daf62d06097
-80.47729317,43.44892965,1018837,40271776,CAMERON ST N,2023/11/25 08:42:54+00,542293.8226,4810801.366,UNIT,ACTIVE,6868,116,3,,,50024337,10,,301203000824100,11591b9f-6e48-4d42-96f4-77df788b2c5f
-80.4801336,43.4517664,1020757,40272474,HOHNER AVE,2023/11/25 08:42:53+00,542062.03,4811114.97,UNIT,ACTIVE,6824,42,1,,,50020233,10,,301203000531600,bc11ed8d-b926-4623-a2cb-0a71b1df1783
-80.4801336,43.4517664,1020758,40272475,HOHNER AVE,2023/11/25 08:42:53+00,542062.03,4811114.97,UNIT,ACTIVE,6824,42,2,,,50020233,10,,301203000531600,bc1a0e35-42f6-441d-84e1-477ab705254c
-80.49908033,43.45501951,1021778,40272551,WATERLOO ST,2023/11/25 08:42:53+00,540526.9,4811466.86,UNIT,ACTIVE,1737,39,1,,,50002572,10,,301201000500400,6ec47c77-69e8-46a1-aaba-b078e48ad03f
-80.49908033,43.45501951,1021779,40272552,WATERLOO ST,2023/11/25 08:42:53+00,540526.9,4811466.86,UNIT,ACTIVE,1737,39,2,,,50002572,10,,301201000500400,d70919ad-93ed-4761-88d9-df07ea0568be
-80.49908033,43.45501951,1021780,40272553,WATERLOO ST,2023/11/25 08:42:53+00,540526.9,4811466.86,UNIT,ACTIVE,1737,39,3,,,50002572,10,,301201000500400,9f1330d1-62e0-4786-96ac-a21880c0a904
-80.48410871,43.44855225,1021822,40272586,EBY ST N,2023/11/25 08:42:54+00,541742.6184,4810756.016,UNIT,ACTIVE,11355,24,1,,,50023875,10,,301203000304700,fdf92e3a-f865-4b1e-9aca-a3cecb3cefe8
-80.48410871,43.44855225,1021823,40272587,EBY ST N,2023/11/25 08:42:54+00,541742.6184,4810756.016,UNIT,ACTIVE,11355,24,2,,,50023875,10,,301203000304700,55eb1784-903d-4790-b76f-cd667cbd4ff7
-80.48410871,43.44855225,1021824,40272588,EBY ST N,2023/11/25 08:42:54+00,541742.6184,4810756.016,UNIT,ACTIVE,11355,24,3,,,50023875,10,,301203000304700,812826aa-55c9-4022-8339-216265ff52ce
-80.48213552,43.46976391,1022036,40272600,BIRCH AVE,2023/11/25 08:42:53+00,541887.63,4813112.72,UNIT,ACTIVE,10386,130,2,,,50001617,10,,301201001107100,77d68bff-f2ed-4e73-959b-cafc55093d33
-80.48213552,43.46976391,1022037,40272599,BIRCH AVE,2023/11/25 08:42:53+00,541887.63,4813112.72,UNIT,ACTIVE,10386,130,1,,,50001617,10,,301201001107100,29fa2ae6-7e30-4e5a-b774-5e66e11b3e24
-80.49880375,43.45543376,1022038,40272595,WATERLOO ST,2023/11/25 08:42:53+00,540549,4811513,UNIT,ACTIVE,1737,46,1,,,50002545,10,,301201000507100,e2d96a05-d710-47ac-97c2-171a5c44b134
-80.49880375,43.45543376,1022039,40272596,WATERLOO ST,2023/11/25 08:42:53+00,540549,4811513,UNIT,ACTIVE,1737,46,2,,,50002545,10,,301201000507100,be9e0416-6300-46b9-a9c3-b63bbf5c0274
-80.49880375,43.45543376,1022040,40272597,WATERLOO ST,2023/11/25 08:42:53+00,540549,4811513,UNIT,ACTIVE,1737,46,3,,,50002545,10,,301201000507100,30b151a7-b62e-4531-af49-da21879e2f9d
-80.49880375,43.45543376,1022041,40272598,WATERLOO ST,2023/11/25 08:42:53+00,540549,4811513,UNIT,ACTIVE,1737,46,4,,,50002545,10,,301201000507100,21126926-f2b4-47cc-877a-c1e3c5309088
-80.49910985,43.45589498,1022044,40272605,WATERLOO ST,2023/11/25 08:42:50+00,540523.927,4811564.073,UNIT,ACTIVE,8836,54,2,,,50002425,10,,301201000507400,57fccced-eabd-4005-85fd-030d510d2853
-80.48561108,43.46461036,1022048,40272612,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B101,,,50061239,10,,301201001306100,7dedd7ca-4d56-4213-99d2-d82c992e3553
-80.48561108,43.46461036,1022049,40272613,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B102,,,50061239,10,,301201001306100,d0e5d507-0c2a-4c16-9538-306b4cae460b
-80.48561108,43.46461036,1022050,40272614,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B103,,,50061239,10,,301201001306100,709ba5a0-5280-43c5-943e-40fc32ecfde2
-80.48561108,43.46461036,1022051,40272615,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B201,,,50061239,10,,301201001306100,75b58bc0-c8ca-456b-b378-9ba97f0cf8d0
-80.48561108,43.46461036,1022356,40272616,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B202,,,50061239,10,,301201001306100,e81a6f53-3a74-45a5-9835-ba118c00f9ac
-80.48561108,43.46461036,1022357,40272617,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B203,,,50061239,10,,301201001306100,54bd9241-a24b-4588-8dfb-880f8ba766d1
-80.48561108,43.46461036,1022358,40272618,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B301,,,50061239,10,,301201001306100,976ba943-13b1-4ec2-952a-675f3b2252ab
-80.48561108,43.46461036,1022359,40272619,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B302,,,50061239,10,,301201001306100,cffa6f85-2228-4dcf-97c4-3820f49b2ee9
-80.48561108,43.46461036,1022360,40272620,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B303,,,50061239,10,,301201001306100,ae1b412a-5d7d-46ad-a91f-f36cfccc0cda
-80.48561108,43.46461036,1022361,40272621,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B401,,,50061239,10,,301201001306100,a13939ad-c765-40a1-8905-fb44df54ee6b
-80.48561108,43.46461036,1022362,40272622,LANCASTER ST W,2023/11/30 17:05:50+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B402,,,50061239,10,,301201001306100,d6f4b292-8c09-4c2d-b141-740cede576c6
-80.48561108,43.46461036,1022363,40272623,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B403,,,50061239,10,,301201001306100,5b63331e-3874-44da-b56b-0c4655a810cf
-80.48561108,43.46461036,1022364,40272624,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B501,,,50061239,10,,301201001306100,4d0b7ef1-3621-45ea-926e-85629909bc77
-80.48561108,43.46461036,1022365,40272625,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B502,,,50061239,10,,301201001306100,2791d1e3-2e20-4a6b-b3cd-775862003817
-80.48561108,43.46461036,1022366,40272626,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B503,,,50061239,10,,301201001306100,bf4b492d-9a53-458c-addb-7253f4b32b4c
-80.48561108,43.46461036,1022367,40272627,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B601,,,50061239,10,,301201001306100,e2d36b3a-dbab-4267-b9d5-b4742b8b820c
-80.48561108,43.46461036,1022368,40272628,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B602,,,50061239,10,,301201001306100,461e8825-bf5e-4102-b5cd-c6776af6bc68
-80.48561108,43.46461036,1022369,40272629,LANCASTER ST W,2023/11/30 17:05:51+00,541610.0445,4812538.637,UNIT,ACTIVE,12646,169,B603,,,50061239,10,,301201001306100,b5f9acfc-6280-4506-9b5e-6929bffef3df
-80.48519583,43.46907847,1022999,40272646,LANCASTER ST W,2023/11/25 08:42:49+00,541640.5681,4813035.062,UNIT,ACTIVE,10389,315,2,,,50004472,10,,301201001309200,d85ed5f9-6fcd-41cb-a379-895f7e945b0c
-80.47354236,43.44692625,1024916,40272730,SIMEON ST,2023/11/25 08:42:56+00,542598.716,4810580.786,UNIT,ACTIVE,11731,291,UPPER,,,55096279,10,,301203000718202,c7df73b3-c3db-4de9-a56f-6fdd9aa1d269
-80.47354236,43.44692625,1024917,40272731,SIMEON ST,2023/11/25 08:42:56+00,542598.716,4810580.786,UNIT,ACTIVE,11731,291,LOWER,,,55096279,10,,301203000718202,4a53a713-f185-4577-9747-eeb297c8669c
-80.48047588,43.44823469,1026200,40272832,MADISON AVE N,2023/11/25 08:42:53+00,542036.7826,4810722.576,UNIT,ACTIVE,6867,53,1,,,50026384,10,,301203000314200,cf4c4623-a64b-4adc-9184-8351c6ca8805
-80.48047588,43.44823469,1026201,40272833,MADISON AVE N,2023/11/25 08:42:53+00,542036.7826,4810722.576,UNIT,ACTIVE,6867,53,2,,,50026384,10,,301203000314200,274fe319-f034-4b56-9386-c1ebc5fa2ea8
-80.48047588,43.44823469,1026202,40272834,MADISON AVE N,2023/11/25 08:42:53+00,542036.7826,4810722.576,UNIT,ACTIVE,6867,53,3,,,50026384,10,,301203000314200,cde0f326-fdc9-4fdf-8d0e-a1065d31a4e4
-80.50997874,43.45858085,1028756,40272938,PINE ST,2023/11/30 17:05:51+00,539642.8433,4811857.129,UNIT,ACTIVE,11065,49,A,,,55094160,10,,301201000107210,42489e09-0bab-48a8-b9d3-f078c3dd612e
-80.50997874,43.45858085,1028757,40272939,PINE ST,2023/11/30 17:05:51+00,539642.8433,4811857.129,UNIT,ACTIVE,11065,49,B,,,55094160,10,,301201000107210,10c0eb00-8b2d-4ef3-a2a5-87e37d113ca9
-80.4769729,43.45126256,1030676,40273098,SAMUEL ST,2023/11/25 08:42:57+00,542318.1096,4811060.616,UNIT,ACTIVE,6828,112,1,,,50027076,10,,301203000708400,a9ae81a7-3486-4ed7-977f-6ab27fc76a67
-80.48213552,43.46976391,1032374,40273263,BIRCH AVE,2023/11/25 08:42:57+00,541887.63,4813112.72,UNIT,ACTIVE,10386,130,3,,,50001617,10,,301201001107100,c04fa20b-9be9-4a5a-aca1-e340c312cb0a
-80.50112986,43.45971908,1034845,40273406,DUKE ST W,2023/11/25 08:42:56+00,540357.9583,4811987.787,UNIT,ACTIVE,11166,515,1,,,55092783,10,,301201000513005,158f4566-65fc-46de-b8a8-e8c9e733422c
-80.50112986,43.45971908,1034846,40273407,DUKE ST W,2023/11/25 08:42:56+00,540357.9583,4811987.787,UNIT,ACTIVE,11166,515,2,,,55092783,10,,301201000513005,87e7690b-2dd2-40bc-b0cb-c8aa63af6b71
-80.50129567,43.45966175,1034847,40273408,DUKE ST W,2023/11/25 08:42:56+00,540344.5825,4811981.34,UNIT,ACTIVE,11166,519,1,,,55092784,10,,301201000513010,ea518541-beea-45b2-8242-c23a69435db4
-80.50129567,43.45966175,1034848,40273409,DUKE ST W,2023/11/25 08:42:56+00,540344.5825,4811981.34,UNIT,ACTIVE,11166,519,2,,,55092784,10,,301201000513010,0633cdb1-21ef-4a6b-90d4-1eca67deae68
-80.49161335,43.45601592,1034853,40273414,AHRENS ST W,2023/11/25 08:42:55+00,541130.3364,4811581.179,UNIT,ACTIVE,40179,100,101,,,50003209,10,,301202000514100,40662dc3-1c7e-4805-a10a-bfe0fbb5e4b2
-80.49161335,43.45601592,1034854,40273415,AHRENS ST W,2023/11/25 08:42:55+00,541130.3364,4811581.179,UNIT,ACTIVE,40179,100,102,,,50003209,10,,301202000514100,01464e3c-3fcc-4be1-927e-74b4777c6c1e
-80.49161335,43.45601592,1034855,40273416,AHRENS ST W,2023/11/25 08:42:55+00,541130.3364,4811581.179,UNIT,ACTIVE,40179,100,103,,,50003209,10,,301202000514100,a7d96a87-2ea0-403f-bdf3-3052869d4f19
-80.49161335,43.45601592,1034856,40273417,AHRENS ST W,2023/11/25 08:42:55+00,541130.3364,4811581.179,UNIT,ACTIVE,40179,100,201,,,50003209,10,,301202000514100,3c6d1f60-862d-4d41-b6eb-4ad4fae36448
-80.49161335,43.45601592,1034857,40273418,AHRENS ST W,2023/11/25 08:42:55+00,541130.3364,4811581.179,UNIT,ACTIVE,40179,100,203,,,50003209,10,,301202000514100,ddb55fc0-35d3-4138-86fc-2d145577cd4a
-80.49955093,43.46208591,1035484,40273501,WEBER ST W,2023/11/25 08:42:56+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B,,,50061726,10,,301201000629100,2a4eebec-20c3-4a32-b8c3-a02dff1e8677
-80.49994842,43.46193925,1035796,40273503,WEBER ST W,2023/11/25 08:42:56+00,540452.054,4812234.927,UNIT,ACTIVE,1569,348,A,,,50061726,10,,301201000629100,c559139b-d151-4623-935d-9069547e1ef0
-80.49955093,43.46208591,1035797,40273511,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B1,,,50061726,10,,301201000629100,f17183bb-e7f6-4a84-98f9-3fa82d2b98c2
-80.49955093,43.46208591,1035798,40273512,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B2,,,50061726,10,,301201000629100,1538e526-c6d9-4f34-a126-b600c30a1ab9
-80.49955093,43.46208591,1035799,40273513,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B3,,,50061726,10,,301201000629100,cf0c2062-f226-45d4-a119-e449f652fb3f
-80.49955093,43.46208591,1035800,40273514,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B4,,,50061726,10,,301201000629100,9b43bdba-563a-457c-a024-2dc7274e5132
-80.49955093,43.46208591,1035801,40273515,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B5,,,50061726,10,,301201000629100,8c20c11e-9ec5-412a-a72f-1762ccfd3d1e
-80.49955093,43.46208591,1035802,40273516,WEBER ST W,2023/11/25 08:42:57+00,540484.1116,4812251.408,UNIT,ACTIVE,1569,348,B6,,,50061726,10,,301201000629100,4db7c9d7-df9c-467b-a0a1-c926adb4564f
-80.48348217,43.45839127,1036116,40273530,VICTORIA ST N,2023/11/25 08:42:57+00,541786.5386,4811849.026,UNIT,ACTIVE,6958,300,1&2,,,50001649,10,,301202000420000,26f2dd7b-cdfa-4971-bc72-71ba3780cd6e
-80.48209467,43.45091412,1036452,40273532,IRVIN ST,2023/11/25 08:42:55+00,541903.95,4811019.33,UNIT,ACTIVE,6810,56,A,,,50038377,10,,301203000330300,de9dada5-fbe3-455a-ba1b-3c72e1ef0262
-80.48209467,43.45091412,1036453,40273533,IRVIN ST,2023/11/25 08:42:55+00,541903.95,4811019.33,UNIT,ACTIVE,6810,56,B,,,50038377,10,,301203000330300,46c459a8-fc39-4937-aa1b-76d6895b0508
-80.48971974,43.46233774,1037096,40273581,ST LEGER ST,2023/11/25 08:42:57+00,541279.2345,4812284.201,UNKNOWN,ACTIVE,603030,,,,,55098359,10,,301201000811406,2725a059-cb42-4c65-9db5-c4eaf04a6131
-80.47512618,43.46760379,1037732,40273690,SPRING VALLEY RD,2023/11/25 08:42:57+00,542456.0909,4812876.372,UNIT,ACTIVE,12658,220,1&5,,,50001827,10,,301201001232900,a22afd80-9fc7-49be-8ac6-bc94e594e136
-80.47527571,43.46752347,1037733,40273691,SPRING VALLEY RD,2023/11/25 08:42:51+00,542444.0523,4812867.376,UNIT,ACTIVE,12658,220,3,,,50001827,10,,301201001232900,ada2b857-be02-4099-a441-e0e49aeb8cde
-80.47549949,43.46755666,1037734,40273692,SPRING VALLEY RD,2023/11/25 08:42:57+00,542425.9283,4812870.948,UNIT,ACTIVE,12658,220,4,,,50001827,10,,301201001232900,64ec9d7f-106d-4108-800d-4e71e5762b8c
-80.4975459,43.45732662,1039012,40273731,LOUISA ST,2023/11/30 17:05:51+00,540649.4966,4811723.829,UNIT,ACTIVE,11110,148,A,,,50002678,10,,301201000204100,ee610433-e9c8-47db-a167-db76c2fdff33
-80.47319116,43.45708348,1039389,40273794,FREDERICK ST,2023/11/25 08:42:55+00,542620,4811709,UNIT,ACTIVE,9780,385,13,,,50027383,10,,301203000207500,cd97d1cc-1cee-4d71-b6ae-ad156f35e5be
-80.4787682,43.45960868,1039390,40273795,VICTORIA ST N,2023/11/25 08:42:55+00,542167.0529,4811986.604,UNIT,ACTIVE,6794,507,A,,,50000519,10,,301202000412500,7b0a4d08-6c44-4c24-afb6-dde6fa5d1838
-80.4787682,43.45960868,1039391,40273796,VICTORIA ST N,2023/11/25 08:42:55+00,542167.0529,4811986.604,UNIT,ACTIVE,6794,507,B,,,50000519,10,,301202000412500,d25ec50c-2a41-4c4a-9991-dd2a35862666
-80.48180011,43.45107255,1039976,40273807,LANCASTER ST E,2023/11/29 11:55:35+00,541927.6734,4811037.073,UNIT,ACTIVE,6809,195,B,,,50038392,10,,301203000501200,6a971a42-4ca2-45d9-a716-c6bce7341171
-80.49745214,43.45284859,1039977,40273809,KING ST W,2023/11/30 17:05:51+00,540660.082,4811226.557,UNIT,ACTIVE,5901,410,LKR50,,,55088788,10,,301202000101721,ec9cd5b6-5bd4-48d0-8d44-7156c4581a41
-80.48256007,43.4514065,1039982,40273821,IRVIN ST,2023/11/25 08:42:56+00,541865.9549,4811073.779,UNIT,PENDING,6810,38,A,,,50061797,10,,,d9461004-ffbd-42e5-aaf7-f726c380e4dc
-80.48256007,43.4514065,1039983,40273822,IRVIN ST,2023/11/25 08:42:56+00,541865.9549,4811073.779,UNIT,PENDING,6810,38,B,,,50061797,10,,,86689e23-298c-4e5c-a1f5-684d2cf6843a
-80.48939525,43.45351549,1039985,40273853,ROY ST,2023/11/25 08:42:56+00,541311.4904,4811304.585,UNIT,ACTIVE,6805,61,4,,,50000154,10,,301202000507200,ddb1f268-f26f-41ea-8136-14eb1e8baa9d
-80.48939525,43.45351549,1039986,40273854,ROY ST,2023/11/25 08:42:56+00,541311.4904,4811304.585,UNIT,ACTIVE,6805,61,5,,,50000154,10,,301202000507200,c1dc8a34-b623-4bbe-825d-5c3c88613ec1
-80.48023303,43.45195084,1040942,40273877,CHAPEL ST,2023/11/25 08:42:55+00,542053.8576,4811135.404,UNIT,ACTIVE,6823,29,REAR,,,50020208,10,,301203000520600,cd0e3d8f-2a10-4459-a1af-05722a245d61
-80.47235145,43.45901317,1042966,40274147,FREDERICK ST,2023/11/25 08:42:55+00,542686.577,4811923.737,UNIT,ACTIVE,9764,460,104,,,50000923,10,,301202000207300,24b62d94-7b4b-4bc5-87e4-7cc1d682c1d9
-80.47853133,43.46712277,1043174,40274156,GUELPH ST,2023/11/25 08:42:55+00,542180.9909,4812821.221,UNIT,ACTIVE,12659,900,301,,,50001787,10,,301201001226700,192de9bf-4105-4931-a322-63ba12d72e88
-80.49552526,43.45548228,1043492,40274158,BREITHAUPT ST,2023/11/25 08:42:55+00,540814.21,4811519.99,UNIT,ACTIVE,11096,113,100,,,50003052,10,,301201000407900,c0253c2f-c829-44e7-aeec-374f34fed97d
-80.49552526,43.45548228,1043493,40274159,BREITHAUPT ST,2023/11/25 08:42:55+00,540814.21,4811519.99,UNIT,ACTIVE,11096,113,200,,,50003052,10,,301201000407900,1b5f33f6-3811-4553-b1d5-57bc50c57ec6
-80.49127669,43.45175957,1043494,40274160,DUKE ST W,2023/11/25 08:42:55+00,541160.4604,4811108.646,UNIT,ACTIVE,6700,85,101,,,50062519,10,,301202000303101,374dffb6-5525-4265-bc54-5c32ba274e4f
-80.49127669,43.45175957,1043495,40274161,DUKE ST W,2023/11/25 08:42:55+00,541160.4604,4811108.646,UNIT,ACTIVE,6700,85,102,,,50062519,10,,301202000303102,69211f85-65a6-4435-b51f-86b29faf6f49
-80.49127669,43.45175957,1043496,40274162,DUKE ST W,2023/11/25 08:42:55+00,541160.4604,4811108.646,UNIT,ACTIVE,6700,85,103,,,50062519,10,,301202000303103,d32f2384-d221-4ea7-874d-394ab1000438
-80.49127669,43.45175957,1043497,40274163,DUKE ST W,2023/11/25 08:43:02+00,541160.4604,4811108.646,UNIT,ACTIVE,6700,85,104,,,50062519,10,,301202000303104,496479e6-6c9d-4d0d-b173-1807f02610c9
